Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Esperado,Esperado,Esperado,Esperado,Progressão,Progressão,Progressão,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,Unnamed: 33_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Penaltis,Penaltis,Penaltis,Penaltis,Penaltis,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Desafios,Desafios,Desafios,Desafios,Bloqueios,Bloqueios,Bloqueios,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Christian Gytkjær,dk DEN,AT,30.0,22,19,1.498,16.6,6.0,5.0,11.0,4.0,2.0,3.0,3.0,0.0,7.8,5.4,3.8,93.0,7.0,11.0,104.0,36.0,30.0,66.0,24.0,54.0,47.0,23.0,70.0,33.0,56.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Christian Gytkjær,dk DEN,AT,30.0,16.6,8.0,6.0,0.0,7.0,1.0,2.0,8.0,250.0,6.0,10.0,1.0,9.0,7.0,15.0,14.0,0.0,Partidas
Antonino Barillà,it ITA,LT,32.0,27,18,1.609,17.9,3.0,1.0,4.0,3.0,0.0,0.0,5.0,1.0,5.2,5.2,0.8,61.0,18.0,83.0,59.0,17.0,6.0,22.0,17.0,22.0,29.0,5.0,34.0,29.0,34.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Antonino Barillà,it ITA,LT,32.0,17.9,38.0,24.0,19.0,16.0,3.0,14.0,34.0,412.0,20.0,15.0,8.0,7.0,15.0,53.0,17.0,0.0,Partidas
Gabriel Paletta,it ITA,ZG,34.0,20,16,1.468,16.3,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.1,11.0,3.0,62.0,2.0,6.0,0.0,6.0,6.0,6.0,6.0,1.0,7.0,6.0,7.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Gabriel Paletta,it ITA,ZG,34.0,16.3,18.0,11.0,12.0,6.0,0.0,9.0,18.0,500.0,9.0,15.0,11.0,4.0,19.0,37.0,67.0,1.0,Partidas
Davide Bettella,it ITA,ZG,20.0,17,16,1.408,15.6,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.6,0.6,0.6,11.0,4.0,54.0,3.0,13.0,0.0,13.0,13.0,13.0,4.0,4.0,7.0,4.0,7.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Davide Bettella,it ITA,ZG,20.0,15.6,15.0,8.0,11.0,3.0,1.0,5.0,8.0,625.0,3.0,17.0,7.0,10.0,31.0,46.0,82.0,3.0,Partidas
Marco Armellino,it ITA,LT,30.0,27,15,1.452,16.1,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,2.9,2.9,1.3,42.0,23.0,104.0,52.0,12.0,6.0,19.0,12.0,19.0,18.0,8.0,26.0,18.0,26.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Marco Armellino,it ITA,LT,30.0,16.1,42.0,28.0,20.0,14.0,8.0,25.0,33.0,758.0,8.0,13.0,4.0,9.0,10.0,52.0,17.0,0.0,Partidas
Lorenzo Pirola,it ITA,ZG,18.0,12,11,1.023,11.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.4,0.4,0.9,13.0,6.0,34.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,11.0,3.0,11.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Lorenzo Pirola,it ITA,ZG,18.0,11.4,22.0,14.0,12.0,9.0,1.0,14.0,22.0,636.0,8.0,25.0,13.0,12.0,27.0,49.0,39.0,1.0,Partidas
Andrea Colpani,it ITA,LT,21.0,23,11,924.0,10.3,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.7,2.7,2.0,47.0,43.0,56.0,84.0,10.0,10.0,19.0,10.0,19.0,26.0,19.0,45.0,26.0,45.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Andrea Colpani,it ITA,LT,21.0,10.3,12.0,9.0,2.0,8.0,2.0,5.0,12.0,417.0,7.0,12.0,4.0,8.0,7.0,19.0,9.0,0.0,Partidas
Matteo Scozzarella,it ITA,LT,32.0,14,11,865.0,9.6,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,1.3,15.0,14.0,73.0,7.0,0.0,21.0,21.0,0.0,21.0,2.0,13.0,15.0,2.0,15.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Matteo Scozzarella,it ITA,LT,32.0,9.6,13.0,8.0,7.0,5.0,1.0,6.0,13.0,462.0,7.0,11.0,1.0,10.0,19.0,32.0,10.0,0.0,Partidas
Andrea D'Errico,it ITA,"LT,AT",28.0,27,10,1.05,11.7,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.8,1.8,2.7,45.0,47.0,41.0,71.0,9.0,17.0,26.0,9.0,26.0,15.0,23.0,38.0,15.0,38.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Andrea D'Errico,it ITA,"LT,AT",28.0,11.7,14.0,11.0,2.0,10.0,2.0,6.0,17.0,353.0,11.0,12.0,1.0,11.0,9.0,23.0,7.0,0.0,Partidas
Davide Diaw,it ITA,AT,28.0,18,10,940.0,10.4,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.9,1.9,0.8,27.0,12.0,15.0,77.0,10.0,0.0,10.0,10.0,10.0,18.0,8.0,26.0,18.0,26.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Davide Diaw,it ITA,AT,28.0,10.4,9.0,5.0,3.0,3.0,3.0,3.0,11.0,273.0,8.0,20.0,1.0,19.0,4.0,13.0,9.0,0.0,Partidas
Filippo Scaglia,it ITA,ZG,28.0,9,8,766.0,8.5,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.8,0.8,0.0,9.0,2.0,30.0,0.0,12.0,0.0,12.0,12.0,12.0,10.0,0.0,10.0,10.0,10.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Filippo Scaglia,it ITA,ZG,28.0,8.5,10.0,4.0,8.0,2.0,0.0,7.0,11.0,636.0,4.0,23.0,12.0,11.0,17.0,27.0,26.0,0.0,Partidas
Eugenio Lamanna,it ITA,G,30.0,8,8,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Eugenio Lamanna,it ITA,G,30.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,Partidas
Marco Fossati,it ITA,LT,27.0,10,7,472.0,5.2,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.3,0.3,0.5,8.0,7.0,32.0,2.0,0.0,19.0,19.0,0.0,19.0,6.0,9.0,16.0,6.0,16.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Marco Fossati,it ITA,LT,27.0,5.2,18.0,12.0,12.0,5.0,1.0,11.0,22.0,500.0,11.0,6.0,1.0,5.0,9.0,27.0,8.0,1.0,Partidas
Mirko Marić,hr CRO,AT,25.0,21,6,700.0,7.8,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,3.6,3.6,0.9,45.0,8.0,13.0,74.0,26.0,26.0,51.0,26.0,51.0,46.0,12.0,58.0,46.0,58.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Mirko Marić,hr CRO,AT,25.0,7.8,6.0,5.0,3.0,1.0,2.0,4.0,12.0,333.0,8.0,13.0,0.0,13.0,3.0,9.0,3.0,0.0,Partidas
Pepín,gq EQG,"LT,AT",23.0,10,5,462.0,5.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,9.0,12.0,24.0,38.0,0.0,19.0,19.0,0.0,19.0,1.0,16.0,17.0,1.0,17.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Pepín,gq EQG,"LT,AT",23.0,5.1,9.0,6.0,5.0,2.0,2.0,4.0,10.0,400.0,6.0,9.0,0.0,9.0,6.0,15.0,4.0,0.0,Partidas
Marco D'Alessandro,it ITA,"AT,LT",29.0,16,4,560.0,6.2,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,1.9,25.0,30.0,11.0,55.0,16.0,32.0,48.0,16.0,48.0,10.0,30.0,40.0,10.0,40.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Marco D'Alessandro,it ITA,"AT,LT",29.0,6.2,7.0,4.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,5.0,12.0,1.0,0.0,Partidas
Mario Balotelli,it ITA,AT,29.0,12,4,466.0,5.2,5.0,1.0,6.0,5.0,0.0,0.0,4.0,0.0,5.0,5.0,0.6,56.0,5.0,15.0,32.0,97.0,19.0,116.0,97.0,116.0,96.0,12.0,109.0,96.0,109.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Mario Balotelli,it ITA,AT,29.0,5.2,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1000.0,0.0,4.0,0.0,4.0,1.0,2.0,3.0,0.0,Partidas
Federico Ricci,it ITA,"AT,LT",26.0,11,4,311.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.4,7.0,8.0,11.0,36.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,21.0,10.0,21.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Federico Ricci,it ITA,"AT,LT",26.0,3.5,5.0,3.0,1.0,4.0,0.0,3.0,8.0,375.0,5.0,6.0,1.0,5.0,1.0,6.0,0.0,0.0,Partidas
Daniele Sommariva,it ITA,G,23.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Daniele Sommariva,it ITA,G,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Partidas
Franco Lepore,it ITA,ZG,34.0,3,2,187.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,2.0,8.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,9.0,3.0,9.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Franco Lepore,it ITA,ZG,34.0,2.1,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,5.0,7.0,2.0,0.0,Partidas
Mattia Finotto,it ITA,AT,27.0,4,2,106.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,10.0,7.0,10.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Mattia Finotto,it ITA,AT,27.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas
Antonio Marin,hr CRO,"AT,LT",19.0,6,0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,5.0,3.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,30.0,21.0,51.0,30.0,51.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Antonio Marin,hr CRO,"AT,LT",19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas
Armando Anastasio,it ITA,ZG,24.0,2,0,78.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,3.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Armando Anastasio,it ITA,ZG,24.0,0.9,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,Partidas
Nicola Rigoni,it ITA,LT,29.0,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Nicola Rigoni,it ITA,LT,29.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas
Luigi Caccavo,it ITA,AT,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Total do time,,,26.9,38.0,548.0,360.0,272.0,211.0,65.0,257.0,512.0,502.0,255.0,416.0,113.0,303.0,435.0,983.0,703.0,12.0,
Edoardo Colferai,it ITA,AT,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Total de adversários,,,26.8,38.0,563.0,334.0,273.0,218.0,72.0,235.0,530.0,443.0,295.0,421.0,136.0,285.0,425.0,988.0,696.0,9.0,
Luca Lombardi,it ITA,LT,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danilo Magli,it ITA,LT,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Mazza,it ITA,G,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicola Mosti,it ITA,LT,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gianluca Ravarelli,it ITA,G,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Robbiati,it ITA,ZG,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stefano Rubbi,it ITA,G,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pietro Saio,it ITA,ZG,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabino Signorile,it ITA,AT,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total do time,,,26.9,38,418,3.42,38.0,51.0,38.0,89.0,46.0,5.0,8.0,79.0,6.0,60.9,54.6,41.9,964.0,714.0,1751.0,1736.0,134.0,100.0,234.0,121.0,221.0,160.0,110.0,270.0,144.0,254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total de adversários,,,26.8,38,418,3.42,38.0,31.0,18.0,49.0,28.0,3.0,3.0,98.0,6.0,39.9,37.6,30.1,678.0,581.0,1308.0,1283.0,82.0,47.0,129.0,74.0,121.0,105.0,79.0,184.0,99.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
